   3.6000000E+003  -6.2493888E+000   9.0603986E-002  -4.3157111E-001
   0.0000000E+000  -6.1841023E+000   7.3733199E-001  -6.2827693E-001   1.0000000E+000   9.0000000E+001   9.9432227E-001
   3.5986342E+003  -3.3573079E-001  -5.3661668E-002  -9.3207413E-001   4.0000000E+000   0.0000000E+000   4.0000004E+000
   0.0000000E+000  -6.3225507E+000   1.8475874E+000   3.1976385E-002   4.0000000E+000   8.7000000E+001   3.3041691E+000
   0.0000000E+000   8.0165946E+000  -1.4666655E+000   1.9990942E+000   6.4000000E+001   7.8000000E+001   6.2658988E+001
   0.0000000E+000  -5.2430307E+000   3.7077209E+000  -8.7782697E-001   7.0000000E+000   8.4000000E+001   5.9083059E+000
   0.0000000E+000  -1.5453425E+000   6.4049215E+000   4.1483202E-001   1.6000000E+001   7.5000000E+001   1.5274579E+001
   0.0000000E+000  -3.4739054E+000   5.4825692E+000  -6.8000855E-001   1.0000000E+001   8.1000000E+001   9.4958812E+000
   0.0000000E+000   7.3568727E+000   2.1702600E+000   3.7308860E+000   5.8000000E+001   9.0000000E+001   4.6768046E+001
   0.0000000E+000   7.0075203E+000  -1.1169541E+000   1.5702647E+000   6.1000000E+001   8.4000000E+001   5.8262959E+001
   0.0000000E+000  -3.2171333E+000   5.1426518E+000   2.7756813E-001   1.3000000E+001   7.8000000E+001   1.1969767E+001
   0.0000000E+000  -6.0236408E+000   1.9018439E+000   1.5426976E-001   4.0000000E+000   9.0000000E+001   3.1507186E+000
   0.0000000E+000  -5.1860576E-001   6.8051132E+000   1.6657244E-001   1.9000000E+001   7.2000000E+001   1.7190555E+001
   0.0000000E+000   8.4614736E+000  -2.1192501E-001   2.1176200E+000   6.7000000E+001   7.2000000E+001   5.7040152E+001
   0.0000000E+000  -4.7492450E+000   4.2562611E+000  -2.3455244E-001   7.0000000E+000   8.7000000E+001   6.8728075E+000
   0.0000000E+000  -1.8434285E+000   6.7383640E+000  -2.1950856E-001   1.3000000E+001   8.1000000E+001   1.2688825E+001
   0.0000000E+000   3.6316288E+000   6.2411923E+000   1.6016355E+000   3.1000000E+001   5.7000000E+001   2.8758789E+001
   0.0000000E+000  -3.4810460E+000   5.8003554E+000   8.3181741E-002   1.0000000E+001   8.4000000E+001   9.3166045E+000
   0.0000000E+000  -5.6734587E-001   6.4600203E+000   1.1073583E+000   2.2000000E+001   6.9000000E+001   1.8292681E+001
   0.0000000E+000   2.3914660E+000   7.1954644E+000   3.2536177E-001   2.5000000E+001   6.6000000E+001   2.2589562E+001
   0.0000000E+000   7.3615642E+000   1.9862874E-001  -3.2648345E-001   7.0000000E+001   6.6000000E+001   5.1847311E+001
   0.0000000E+000  -3.2115827E+000   6.3484686E+000  -1.2254665E+000   1.6000000E+001   7.8000000E+001   1.0571675E+001
   0.0000000E+000  -3.2813555E-001   6.2783545E+000   1.1943688E+000   2.8000000E+001   6.3000000E+001   2.1557155E+001
   3.3354202E+003  -1.2597308E+001   3.5206695E+000   5.2149130E+000   5.8000000E+001   3.0000000E+000   1.6017488E+002
   0.0000000E+000   3.0139270E+000   5.4182461E+000  -7.3753147E-001   3.4000000E+001   5.1000000E+001   3.1732374E+001
   0.0000000E+000   3.4749089E+000  -6.3333069E+000   1.0970408E+000   7.9000000E+001   4.8000000E+001   7.8233292E+001
